TargetID,DrugID,Highest_Status,MOA,Smiles_ID,UniprotID
T03985,D00RIB,Discontinued in Phase 1,Modulator,,L0P818
T21782,D04XEO,Discontinued in Phase 1,Inhibitor,,P12004
T21782,D02PQB,Phase 3,Immunomodulator,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,P12004
T40045,D0K4OL,Discontinued in Phase 1,.,,P23921
T64242,D09WTQ,Discontinued in Phase 1,Inhibitor,,Q9Y6A2
T33641,D06EHX,Phase 2,Inhibitor,,Q9Y6A2
T27999,D07TRV,Discontinued in Phase 1,.,,P13423
T27999,D06FPF,Phase 1,.,,P13423
T27999,D0L8OP,Phase 1,.,,P13423
T27999,D02JYA,Approved,Modulator,,P13423
T30956,D0P8MB,Phase 1/2,Modulator,,P13423
T30956,D09VOS,Approved,.,,P13423
T05938,D0G9ZJ,Discontinued in Phase 1,.,,Q8WXI7
T05938,D04ZIZ,Phase 1,.,,Q8WXI7
T05938,D0I0FA,Phase 1,Immunomodulator,,Q8WXI7
T05938,D12AIV,Phase 1,.,,Q8WXI7
T05938,D0LA9K,Phase 1/2,Inhibitor,,Q8WXI7
T05938,D00KGB,Phase 2/3,.,,Q8WXI7
T05938,D07HUW,Phase 3,.,,Q8WXI7
T26463,D02PIH,Discontinued in Phase 1,Modulator,C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC(=C(C=C2)OC3=NC=C(C=N3)Br)Cl)[N+](=O)[O-],P09884
T49630,D0MH1R,Discontinued in Phase 1,Modulator,,P78380
T29143,D0K0WA,Phase 1,.,,P35225
T29143,D02QDQ,Phase 2,Modulator,,P35225
T29143,D03ING,Phase 2,Modulator,,P35225
T29143,D00KQN,Phase 2,Modulator,,P35225
T29143,DF5R7E,Phase 2,Inhibitor,,P35225
T29143,DTQ3Z8,Phase 2,Inhibitor,,P35225
T29143,D0I1ZY,Phase 3,Inhibitor,,P35225
T29143,D0SM8S,Phase 3,Modulator,,P35225
T63803,D01RLU,Discontinued in Phase 1/2,Modulator,,O43915
T63803,D0H3HB,Discontinued in Phase 1/2,Modulator,,O43915
T63803,DNA7I1,Phase 2,Inhibitor,,O43915
T42928,D03OCG,Discontinued in Phase 1/2,Agonist,,Q9NSA1
T42928,D0WK6V,Phase 1,.,,Q9NSA1
T42928,D0PO0T,Phase 2,Agonist,,Q9NSA1
T45737,D08PXM,Discontinued in Phase 1/2,.,,P24071
T77473,D01CEQ,Discontinued in Phase 1/2,Inhibitor,,P13693
T81694,D0O7DZ,Discontinued in Phase 2,Modulator,CC1=CC(=CC=C1)N2CCN(CC2)C3=NN=C(C=C3)OC,P12916
T64205,D03WRN,Discontinued in Phase 2,Inhibitor,,P42224
T32282,D0F2IC,Discontinued in Phase 2,Modulator,,P01236
T62763,D0P4RA,Discontinued in Phase 2,Modulator,,O15520
T25076,D09WFI,Discontinued in Phase 2,Modulator,CC1=C(N=C(C(=N1)C)C)C,P05305
T37735,D0VT0T,Discontinued in Phase 2,Modulator,,P15104
T30356,D06UPS,Discontinued in Phase 2,.,,Q02161
T30356,D01ADL,Phase 2/3,.,,Q02161
T00523,D05RZI,Discontinued in Phase 2,Modulator,C1C(OC2=C(C=C3C(=C21)ON=C3C4=CC=CC=C4)Cl)C(=O)O,Q9NRM0
T93062,D0A5MI,Discontinued in Phase 2,Modulator,COC(=O)C1=CN=C2N1CCC3=CC=CC=C3C2=C4CCN(CC4)CCC5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6,P21439
T93062,D0B1MJ,Discontinued in Phase 2,Modulator,CC1=C([C@H](C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC,P21439
T93062,D0H0EM,Discontinued in Phase 3,Modulator,C1CN(CCN1CC(COC2=CC=CC3=C2C=CC=N3)O)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5,P21439
T93062,D9UGX7,Phase 2,Inhibitor,,P21439
T42854,D0NA4J,Phase 1/2,CAR-T-Cell-Therapy,,P43355
T82277,D09XOF,Phase 1,.,,P78358
T82277,D0IA5O,Phase 1,.,,P78358
T82277,DS39MT,Phase 1,.,,P78358
T82277,DHS3X7,Phase 1,.,,P78358
T82277,D0LJ2S,Phase 1/2,CAR-T-Cell-Therapy,,P78358
T82277,D09TCY,Phase 2,Modulator,,P78358
T51693,DN46RL,Phase 1,.,,P43357
T51693,D08DUF,Phase 2,Immunomodulator,CC(C)(C)OC(=O)NC/C(=N\O)/C1=C(C=C(C=C1)OC)OC,P43357
T51693,D02XYA,Phase 3,Modulator,,P43357
T68517,D0I3EI,Discontinued in Phase 2,Modulator,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,Q12988
T68517,D0AX1N,Phase 2,Modulator,CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)COP(=S)(O)OC3C[C@@H](O[C@@H]3COP(=S)(O)OC4C[C@@H](O[C@@H]4COP(=S)(O)OC5C[C@@H](O[C@@H]5COP(=S)(O)OC6C[C@@H](O[C@@H]6COP(=S)(O)OC7C[C@@H](O[C@@H]7COP(=S)(O)OC8C[C@@H](O[C@@H]8COP(=S)(O)OC9C[C@@H](O[C@@H]9COP(=S)(O)OC1C[C@@H](O[C@@H]1COP(=S)(O)OC1[C@H](O[C@H](C1OCCOC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1[C@H](O[C@H](C1OCCOC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1[C@H](O[C@H](C1OCCOC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1[C@H](O[C@H](C1OCCOC)N1C=NC2=C1N=C(NC2=O)N)CO)N1C=C(C(=NC1=O)N)C)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=NC1=O)N)C)N1C=NC2=C1N=C(NC2=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=NC1=O)N)C)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=NC1=O)N)C)OP(=S)(O)OC[C@@H]1C(C[C@@H](O1)N1C=C(C(=NC1=O)N)C)OP(=S)(O)OC[C@@H]1C(C[C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)(O)OC[C@@H]1C(C[C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)(O)OC[C@@H]1C(C([C@@H](O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OC[C@@H]1C(C([C@@H](O1)N1C=C(C(=NC1=O)N)C)OCCOC)OP(=S)(O)OC[C@@H]1C(C([C@@H](O1)N1C=NC2=C1N=CNC2=N)OCCOC)OP(=S)(O)OC[C@@H]1C(C([C@@H](O1)N1C=C(C(=O)NC1=O)C)OCCOC)O,Q12988
T52110,D0X0EU,Discontinued in Phase 2,Modulator,,P18428
T71011,D03VCF,Discontinued in Phase 2,.,,P09386
T71501,D0X3LD,Discontinued in Phase 2,Inhibitor,CC(C)[C@@H](C(=O)O[C@@H]1C[C@H](O[C@H]1CO)N2C=CC(=NC2=O)N)N,Q67889
T71501,DY1H2Z,Phase 1,Inhibitor,,Q67889
T71501,D5R6AG,Phase 2,Inhibitor,,Q67889
T71501,D0CL9S,Approved,Inhibitor,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,Q67889
T68668,D0S1AD,Discontinued in Phase 2,Inhibitor,C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O.Cl,Q16706
T12279,D0NC9Y,Discontinued in Phase 2,.,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)OP(=S)([O-])OC[C@@H]3[C@H](C[C@@H](O3)N4C=C(C(=O)NC4=O)C)OP(=S)([O-])OC[C@@H]5[C@H](C[C@@H](O5)N6C=NC7=C6N=C(NC7=O)N)OP(=S)([O-])OC[C@@H]8[C@H](C[C@@H](O8)N9C=CC(=NC9=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C(N=CN=C21)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(OC[C@@H]1[C@H](C[C@@H](O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)O)[S-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],P06790
T40010,D01AFG,Discontinued in Phase 2,Modulator,,Q9UHF1
T40010,D08QTK,Phase 1,.,,Q9UHF1
T40010,D01LES,Phase 2,Modulator,,Q9UHF1
T41750,D00YFP,Discontinued in Phase 2,Modulator,,P48546
T58920,D01JOJ,Discontinued in Phase 2,Modulator,CC1(CCN([C@@H]1C(=O)N)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C,P20396
T58920,D01WWD,Phase 3,Modulator,,P20396
T19784,D01LFA,Discontinued in Phase 2,Modulator,,P01241
T19784,D00HZA,Phase 1,Modulator,,P01241
T19784,D07GAA,Phase 2,Modulator,,P01241
T19784,D0C9SW,Phase 2,Modulator,,P01241
T19784,D0H8MH,Phase 3,Agonist,,P01241
T19784,D0XN5L,Phase 3,Modulator,,P01241
T19784,D0Y7VP,Phase 3,Modulator,,P01241
T61400,D0SX4K,Discontinued in Phase 2,Modulator,CC1=C(C=CC(=C1)NC(=O)/C(=C(/C2CC2)\O)/C#N)C(F)(F)F,Q02127
T61400,D0X4IA,Discontinued in Phase 2,Modulator,C#CCC/C(=C(\C#N)/C(=O)NC1=CC=C(C=C1)C(F)(F)F)/O,Q02127
T61400,D0F1JY,Phase 1,Inhibitor,,Q02127
T61400,D08DMH,Phase 1,Inhibitor,,Q02127
T61400,D0N3XT,Phase 2,Modulator,CC1=C(C2=C(C=CC(=C2)F)N=C1C3=CC=C(C=C3)C4=CC=CC=C4F)C(=O)O,Q02127
T61400,D00LSI,Phase 2,Modulator,COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(CCC3)C(=O)O)F,Q02127
T73676,D0L9AJ,Discontinued in Phase 3,Binder,CC[C@@H](C(=O)N)N1C[C@@H](CC1=O)C=C(F)F,Q7L0J3
T73676,DCA5M2,Phase 2/3,Inhibitor,,Q7L0J3
T73676,D0CT4D,Approved,Inhibitor,CCC[C@@H]1CC(=O)N(C1)[C@@H](CC)C(=O)N,Q7L0J3
T22583,D0I5ZM,Phase 2,Modulator,,Q9NY91
T22583,D04WQT,Phase 3,Modulator,,Q9NY91
T08583,D0Y4EM,Discontinued in Phase 3,Modulator,,P07204
T81548,D06VJK,Discontinued in Phase 3,.,,P0A521
T63512,D07UNH,Patented,Inhibitor,,Q13822
T63512,D02BGU,Patented,Inhibitor,,Q13822
T63512,D0F1FD,Patented,Inhibitor,,Q13822
T02562,D00PHK,Patented,Inhibitor,,O14684
T02562,D0F8KE,Patented,Inhibitor,,O14684
T02562,D0XM9M,Patented,Inhibitor,,O14684
T02562,D00MBY,Phase 1,Inhibitor,C1=CC(=CC=C1CCNC2=CC(=C(C=C2)O)C(=O)O)C(F)(F)F,O14684
T02562,D0I9JH,Terminated,Inhibitor,CC1=C(N(C2=C1C=C(C=C2)F)CC3=CC=C(C=C3)Cl)CC(C)(C)C(=O)O,O14684
T45228,D0YY8N,Patented,Inhibitor,,Q96T53
T10482,D0R7EA,Clinical trial,Inhibitor,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=NNC(=N2)C(=O)OC,P00748
T38509,DR49KB,Phase 3,Inhibitor,,P00748
T19368,D02NHW,Clinical trial,Inhibitor,CC1=C(C=C(O1)S(=O)(=O)N2CCCCC2)NC(=O)NC3=CC=CC=C3,Q9Y5X9
T67658,D03UZC,Phase 1,Modulator,,P14672
T67282,D09DUQ,Phase 1,Inhibitor,,A6QHU1
T67282,D00NXM,Phase 2,Inhibitor,B1(C2=C(C=CC=C2OCCCO)[C@H](O1)CN)O,A6QHU1
T67282,D05VGL,Approved,Inhibitor,B1(C2=C(CO1)C=C(C=C2)F)O,A6QHU1
T04773,D0D8MG,Phase 1,Inhibitor,,P48061
T04773,D0K6NW,Phase 1,Modulator,,P48061
T04773,D07YLO,Phase 2,Inhibitor,,P48061
T04773,D0DR4W,Phase 3,Modulator,,P48061
T04773,D5VRX2,Phase 3,Inhibitor,,P48061
T51223,D05ZSX,Phase 1,.,,Q9HBE4
T51223,D07JWO,Phase 2,Modulator,,Q9HBE4
T47610,D0D2YZ,Phase 1,Modulator,,Q14626
T47610,D0E2YL,Phase 3,Modulator,,Q14626
T47610,D0T1IJ,Approved,Binder,,Q14626
T03410,D0D4VH,Phase 1,Modulator,CC1=C(C=C(N1C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C,P9WJV5
T03410,D0K8DI,Phase 2,Modulator,CC(=CCC/C(=C/CNCCNC1C2CC3CC(C2)CC1C3)/C)C,P9WJV5
T97873,D0Q4CX,Phase 1,Antagonist,,P51686
T97873,D00YXU,Phase 1,Antagonist,,P51686
T97873,D03DHM,Phase 1,Antagonist,,P51686
T97873,D0K3UQ,Phase 3,Modulator,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=[N+](C=C3)[O-],P51686
T18972,D0PY3L,Phase 1,Modulator,,P09693
T18972,D00PEN,Phase 1/2,Modulator,,P09693
T18972,D0VH4V,Phase 3,Inhibitor,,P09693
T87075,D0C3TI,Phase 2,Modulator,,P07766
T87075,D0C6PS,Approved,Binder,,P07766
T19334,D0M4MH,Phase 1,.,,Q9HBE5
T19334,DHQ9S3,Phase 1,Agonist,,Q9HBE5
T19334,D07KTA,Phase 2,.,,Q9HBE5
T21334,D09QWD,Phase 1,Inhibitor,,O14788
T21334,D0MG2R,Phase 1,Inhibitor,,O14788
T21334,D08WSY,Approved,.,,O14788
T46263,D0OQ5R,Phase 1,.,,P08195
T82958,D0V6KU,Phase 1,.,,P06473
T57001,D0LY0C,Phase 1,.,,Q99795
T57001,D08IDB,Phase 1,.,,Q99795
T57001,D07GNO,Phase 1/2,.,,Q99795
T35591,D0R1CG,Phase 1,.,,Q96NY8
T35591,DC57TE,Phase 1/2,.,,Q96NY8
T35591,DORB45,Approved,Inhibitor,,Q96NY8
T56362,D0BC6M,Phase 1,.,,Q53GD3
T86115,D0F6KM,Phase 1,.,,P02656
T86115,D0A8TA,Approved,Inhibitor,,P02656
T64074,D0KV6C,Phase 1,Inhibitor,,Q96C86
T07063,D0G8DV,Phase 1,Modulator,,Q92911
T70201,D09RZH,Phase 1,Modulator,,P48060
T37742,D07LBQ,Phase 1,.,,P02743
T37742,D0AY1I,Phase 1,.,,P02743
T37742,D05FBZ,Phase 1/2,Modulator,C1C[C@@H](N(C1)C(=O)CCCCC(=O)N2CCC[C@@H]2C(=O)O)C(=O)O,P02743
T85072,D0M2YX,Phase 1,.,,P03129
T85072,DHMO41,Phase 1,Inhibitor,,P03129
T85072,D04FFM,Phase 2,.,,P03129
T85072,D0P9QW,Phase 2,Modulator,,P03129
T85072,D00PMB,Phase 3,Modulator,,P03129
T50699,D09XRQ,Phase 1,.,,P36941
T50699,D08XVR,Phase 2,Antagonist,,P36941
T61033,D0A7WO,Phase 2/3,Modulator,,P26992
T32578,D0GJ1U,Phase 1,Inhibitor,,P05231
T32578,D0DT8Y,Phase 1,Modulator,,P05231
T32578,D0OK5R,Phase 1,Modulator,,P05231
T32578,D07IVS,Phase 1,.,,P05231
T32578,D0VS2W,Phase 2,Inhibitor,,P05231
T32578,D06NXG,Phase 2,Inhibitor,,P05231
T32578,D07TCS,Phase 2,Modulator,,P05231
T32578,D0N0BW,Phase 2,Modulator,,P05231
T32578,D04RMM,Phase 2,Inhibitor,,P05231
T32578,D01XVF,Phase 3,Inhibitor,,P05231
T32578,D00NUG,Phase 3,Modulator,,P05231
T32578,D07NJN,Approved,.,,P05231
T06421,D0SX9C,Phase 1,Stimulator,,P48551
T06421,D0FU8R,Phase 3,Antagonist,,P48551
T06421,D05NDR,Approved,.,,P48551
T06421,D03QCW,Approved,Binder,,P48551
T06421,D0CQ2O,Approved,Binder,,P48551
T06421,D0GA0A,Approved,Binder,,P48551
T06421,D04RZD,Approved,Binder,,P48551
T16263,D02MVA,Phase 1,Inhibitor,,P13501
T03644,D05VAE,Phase 1,Modulator,,P37840
T03644,D01UYA,Phase 1,Inhibitor,,P37840
T03644,DIW37N,Phase 1,Inhibitor,,P37840
T03644,D05AEE,Phase 2,.,,P37840
T03644,D0TU9W,Phase 2,Inhibitor,,P37840
T03644,D4N2JV,Phase 2,Inhibitor,,P37840
T06850,D01TDY,Phase 1,Inhibitor,,Q9UBU3
T01283,D03RCB,Phase 1,.,,Q99816
T44589,D0JF9Z,Phase 1,.,,P32927
T44589,D08MKR,Phase 1/2,Inhibitor,,P32927
T44589,D0Z2ZY,Phase 1/2,Inhibitor,,P32927
T44589,D00GFV,Phase 2,Agonist,,P32927
T44589,D02RPP,Phase 2,Modulator,,P32927
T07394,D0X3YY,Phase 1,.,,P46531
T07394,D08WOW,Phase 1/2,Inhibitor,C[C@@H](C(=O)N[C@H]1C2=CC=CC=C2C3=C(N=CC=C3)N(C1=O)CCO)NC(=O)CCC(F)(F)F,P46531
T61518,D08FIX,Phase 1,Inhibitor,CC(=O)C1=CN=C2C=CC(=NC2=C1NC3CCC(CC3)CN(C)C)C4=CC(=C(C(=C4)Cl)O)Cl,Q14680
T15344,D0Y2XZ,Phase 1,.,,Q9Y5U5
T15344,DYSI03,Phase 1,Agonist,,Q9Y5U5
T15344,DJ6NE2,Phase 1,.,,Q9Y5U5
T15344,D8CFX3,Phase 1,Inhibitor,,Q9Y5U5
T15344,DG17UJ,Phase 1,Agonist,,Q9Y5U5
T15344,D0J1MO,Phase 1/2,.,,Q9Y5U5
T15344,D06CJN,Phase 1/2,Agonist,,Q9Y5U5
T15344,DOI7H2,Phase 2,Agonist,,Q9Y5U5
T29960,D02JEW,Phase 1,.,,P19544
T29960,D0P2ZY,Phase 1,Modulator,,P19544
T29960,D01MYJ,Phase 1/2,Modulator,,P19544
T29960,D02MLO,Phase 2,.,,P19544
T29960,D0RG8Z,Phase 2,.,,P19544
T29960,D00QXB,Phase 2,.,,P19544
T55860,D02UBC,Phase 1,.,,P23510
T55860,D70SHJ,Phase 1,Replacement,,P23510
T55860,D03UZP,Phase 2,.,,P23510
T61729,D0P2BD,Phase 1,Modulator,COCCCNC(=O)C1=CC(=NC=C1)C(=O)NCCCOC,P13674
T61729,D01NCH,Phase 2,Modulator,COCCNC(=O)C1=CC(=NC=C1)C(=O)NCCOC,P13674
T39797,D00GPY,Phase 1,Inhibitor,,O75084
T12646,D08OOJ,Phase 1,Inhibitor,,P55072
T12646,DFC0V4,Phase 1,Inhibitor,,P55072
T27826,D01QKZ,Phase 1,.,,Q01082
T77594,D0Q4LG,Phase 1,Inhibitor,,P11021
T77594,D06PZC,Phase 1,.,,P11021
T70062,D0M0WM,Phase 1,.,,Q9NQC3
T21291,D0H9OT,Phase 1,.,,P22621
T21291,D03KHQ,Phase 1/2,.,,P22621
T21291,D02CLV,Phase 1/2,.,,P22621
T12909,D05EHS,Phase 1,Modulator,,P11532
T12909,D08DTD,Phase 1,Modulator,,P11532
T12909,D9M8FK,Phase 2,Replacement,,P11532
T12909,D06SZU,Phase 2/3,Modulator,,P11532
T88847,D05DFV,Phase 2,.,,P11532
T88847,D4OZC7,Phase 2/3,Inhibitor,,P11532
T88847,D0X4DB,Phase 3,.,COC1C(C(OC1N2C=CC(=O)NC2=O)COP(=S)(O)OC3C(OC(C3OC)N4C=CC(=NC4=O)N)COP(=S)(O)OC5C(OC(C5OC)N6C=CC(=O)NC6=O)COP(=S)(O)OC7C(OC(C7OC)N8C=CC(=O)NC8=O)COP(=S)(O)OC9C(OC(C9OC)N1C=CC(=O)NC1=O)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1C(OC(C1OC)N1C=CC(=NC1=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=CC(=O)NC1=O)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C1N=C(NC2=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1C(OC(C1OC)N1C=NC2=C(N=CN=C21)N)COP(=S)(O)OC1C(OC(C1OC)N1C=CC(=NC1=O)N)COP(=S)(O)OC1C(OC(C1OC)N1C=CC(=O)NC1=O)CO)O,P11532
T88847,D0PE2L,Phase 3,Modulator,,P11532
T88847,D04AIV,Approved,Modulator,,P11532
T02779,D09IRQ,Phase 3,Modulator,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,P11532
T46616,D0RD1I,Phase 1,.,,P0DPI0
T46616,D00UWY,Phase 2,Modulator,CC(=O)C[C@H](CC(=O)[C@H]1C2=CC=CC=C2C/C=C/CCCCCC(=O)O1)O,P0DPI0
T45612,D0J7QC,Phase 1,.,,Q5ZPR3
T45612,D06UOU,Phase 1,Modulator,,Q5ZPR3
T45612,D05FHZ,Phase 1,Immunomodulator,,Q5ZPR3
T45612,D0BI3K,Phase 1/2,Inhibitor,,Q5ZPR3
T45612,DDP74J,Phase 1/2,.,,Q5ZPR3
T45612,D0S1WV,Phase 2,Inhibitor,,Q5ZPR3
T45612,D08BZZ,Phase 2/3,Inhibitor,,Q5ZPR3
T45612,DUBW95,Phase 2/3,Inhibitor,,Q5ZPR3
T45612,DKJ93L,Phase 2/3,Inhibitor,,Q5ZPR3
T16605,D07CXM,Phase 1,.,,P27588
T81916,D07TRP,Phase 1,Inhibitor,,O43474
T77190,D0UM4S,Phase 1,.,,Q9H5Y7
T27736,D07BNG,Phase 1,.,,Q16342
T97752,D09ELC,Phase 1,.,,Q5XX02
T97752,D04LIH,Phase 1,Modulator,,Q5XX02
T97752,D0CB6N,Phase 1,Modulator,,Q5XX02
T07045,D00EGU,Phase 1,Modulator,,P18509
T83386,D07DPC,Phase 1,Inhibitor,,P15328
T83386,D06CVN,Phase 1,Modulator,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)NNC(=O)OCCSSC[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)NC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)NC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)NC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)C1=CC=C(C=C1)NCC1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O)CC)OC)C(=O)OC)O,P15328
T83386,D10GPJ,Phase 1,.,,P15328
T83386,D0GL7H,Phase 1/2,Antagonist,C1=CC=C(C(=C1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,P15328
T83386,D0N2GC,Phase 1/2,Modulator,CC1(CC=C(C2=C1C=CC(=C2)/C=C/C3=CC=C(C=C3)C(=O)O)C#CC4=CC=CC=C4)C,P15328
T83386,D0N8JG,Phase 2,Modulator,C1=CC(=CC=C1C(=O)N(CCNC(=S)NC2=CC3=C(C=C2)C4(C5=C(C=C(C=C5)O)OC6=C4C=CC(=C6)O)OC3=O)[C@@H](CCC(=O)N)C(=O)O)NCC7=CN=C8C(=N7)C(=O)NC(=N8)N,P15328
T83386,D09JGH,Phase 2,Modulator,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)NNC(=O)OCCSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)C1=CC=C(C=C1)NCC1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O)CC)OC)C(=O)OC)O,P15328
T83386,D00BHL,Phase 3,Modulator,C1=CC(=CC=C1C(=O)N[C@H](CCC(=O)NC[C@@H](C(=N[C@@H](CC(=O)O)C(=N[C@@H](C[S-])C(=O)O)[O-])[O-])[NH-])C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N.O=[99Tc+2],P15328
T83386,D02TJT,Phase 3,Modulator,,P15328
T83386,D06XVN,Phase 3,Modulator,,P15328
T83386,D0RP2W,Phase 3,Antagonist,,P15328
T83386,D0C0SK,Approved,Modulator,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,P15328
T78381,D0D1XW,Phase 1,Agonist,,Q8IU54
T78381,D0T6IN,Phase 3,Agonist,,Q8IU54
T13741,D08KYN,Phase 1,Modulator,,Q9NZT2
